// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\558d72a9-8d6b-4071-a4c7-a09626224dee
// command took 1.5s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\558d72a9-8d6b-4071-a4c7-a09626224dee
// command took 2.64s and exited with 0
// ***** Done, took 00:00:04 (4.24 sec)   *****
// Found 6 benchmarks:
//   CollectionsContainsBenchMark.ListContainsInt: DefaultJob
//   CollectionsContainsBenchMark.HashSetContainsInt: DefaultJob
//   CollectionsContainsBenchMark.DictContainsInt: DefaultJob
//   CollectionsContainsBenchMark.ListContainsPerson: DefaultJob
//   CollectionsContainsBenchMark.HashSetContainsPerson: DefaultJob
//   CollectionsContainsBenchMark.DictContainsPerson: DefaultJob

// **************************
// Benchmark: CollectionsContainsBenchMark.ListContainsInt: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "558d72a9-8d6b-4071-a4c7-a09626224dee.dll" --benchmarkName "TestBenchMark.CollectionsContainsBenchMark.ListContainsInt" --job "Default" --benchmarkId 0 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\558d72a9-8d6b-4071-a4c7-a09626224dee\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadPilot    5: 256 op, 567692600.00 ns, 2.2175 ms/op

OverheadWarmup   1: 256 op, 4000.00 ns, 15.6250 ns/op
OverheadWarmup   2: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   3: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   4: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   5: 256 op, 1100.00 ns, 4.2969 ns/op
OverheadWarmup   6: 256 op, 900.00 ns, 3.5156 ns/op

OverheadActual   1: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   2: 256 op, 1100.00 ns, 4.2969 ns/op
OverheadActual   3: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   4: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   5: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual   6: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   7: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual   8: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   9: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  10: 256 op, 16000.00 ns, 62.5000 ns/op
OverheadActual  11: 256 op, 2400.00 ns, 9.3750 ns/op
OverheadActual  12: 256 op, 2600.00 ns, 10.1562 ns/op
OverheadActual  13: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual  14: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  15: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual  16: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual  17: 256 op, 1200.00 ns, 4.6875 ns/op
OverheadActual  18: 256 op, 1100.00 ns, 4.2969 ns/op
OverheadActual  19: 256 op, 1100.00 ns, 4.2969 ns/op
OverheadActual  20: 256 op, 1200.00 ns, 4.6875 ns/op

WorkloadWarmup   1: 256 op, 552929300.00 ns, 2.1599 ms/op
WorkloadWarmup   2: 256 op, 545157200.00 ns, 2.1295 ms/op
WorkloadWarmup   3: 256 op, 549810400.00 ns, 2.1477 ms/op
WorkloadWarmup   4: 256 op, 577523700.00 ns, 2.2560 ms/op
WorkloadWarmup   5: 256 op, 670139100.00 ns, 2.6177 ms/op
WorkloadWarmup   6: 256 op, 619037100.00 ns, 2.4181 ms/op
WorkloadWarmup   7: 256 op, 570919400.00 ns, 2.2302 ms/op
WorkloadWarmup   8: 256 op, 680280600.00 ns, 2.6573 ms/op
WorkloadWarmup   9: 256 op, 641639700.00 ns, 2.5064 ms/op

// BeforeActualRun
WorkloadActual   1: 256 op, 536133400.00 ns, 2.0943 ms/op
WorkloadActual   2: 256 op, 537766800.00 ns, 2.1007 ms/op
WorkloadActual   3: 256 op, 567838600.00 ns, 2.2181 ms/op
WorkloadActual   4: 256 op, 527510900.00 ns, 2.0606 ms/op
WorkloadActual   5: 256 op, 528786500.00 ns, 2.0656 ms/op
WorkloadActual   6: 256 op, 536256300.00 ns, 2.0948 ms/op
WorkloadActual   7: 256 op, 524164900.00 ns, 2.0475 ms/op
WorkloadActual   8: 256 op, 534032300.00 ns, 2.0861 ms/op
WorkloadActual   9: 256 op, 517098800.00 ns, 2.0199 ms/op
WorkloadActual  10: 256 op, 519745300.00 ns, 2.0303 ms/op
WorkloadActual  11: 256 op, 507223600.00 ns, 1.9813 ms/op
WorkloadActual  12: 256 op, 525686300.00 ns, 2.0535 ms/op
WorkloadActual  13: 256 op, 542717700.00 ns, 2.1200 ms/op
WorkloadActual  14: 256 op, 533231600.00 ns, 2.0829 ms/op
WorkloadActual  15: 256 op, 518625100.00 ns, 2.0259 ms/op
WorkloadActual  16: 256 op, 516411000.00 ns, 2.0172 ms/op

// AfterActualRun
WorkloadResult   1: 256 op, 536132400.00 ns, 2.0943 ms/op
WorkloadResult   2: 256 op, 537765800.00 ns, 2.1006 ms/op
WorkloadResult   3: 256 op, 527509900.00 ns, 2.0606 ms/op
WorkloadResult   4: 256 op, 528785500.00 ns, 2.0656 ms/op
WorkloadResult   5: 256 op, 536255300.00 ns, 2.0947 ms/op
WorkloadResult   6: 256 op, 524163900.00 ns, 2.0475 ms/op
WorkloadResult   7: 256 op, 534031300.00 ns, 2.0861 ms/op
WorkloadResult   8: 256 op, 517097800.00 ns, 2.0199 ms/op
WorkloadResult   9: 256 op, 519744300.00 ns, 2.0303 ms/op
WorkloadResult  10: 256 op, 507222600.00 ns, 1.9813 ms/op
WorkloadResult  11: 256 op, 525685300.00 ns, 2.0535 ms/op
WorkloadResult  12: 256 op, 542716700.00 ns, 2.1200 ms/op
WorkloadResult  13: 256 op, 533230600.00 ns, 2.0829 ms/op
WorkloadResult  14: 256 op, 518624100.00 ns, 2.0259 ms/op
WorkloadResult  15: 256 op, 516410000.00 ns, 2.0172 ms/op
GC:  34 0 0 163866624 256
Threading:  2 0 256

// AfterAll
// Benchmark Process 51384 has exited with code 0

Mean = 2.059 ms, StdErr = 0.010 ms (0.48%), N = 15, StdDev = 0.038 ms
Min = 1.981 ms, Q1 = 2.028 ms, Median = 2.061 ms, Q3 = 2.090 ms, Max = 2.120 ms
IQR = 0.062 ms, LowerFence = 1.935 ms, UpperFence = 2.183 ms
ConfidenceInterval = [2.018 ms; 2.100 ms] (CI 99.9%), Margin = 0.041 ms (2.00% of Mean)
Skewness = -0.26, Kurtosis = 1.96, MValue = 2

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\TestBenchMark.CollectionsContainsBenchMark-report.csv
  BenchmarkDotNet.Artifacts\results\TestBenchMark.CollectionsContainsBenchMark-report-github.md
  BenchmarkDotNet.Artifacts\results\TestBenchMark.CollectionsContainsBenchMark-report.html

// * Detailed results *
CollectionsContainsBenchMark.DictContainsInt: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 849.392 μs, StdErr = 4.808 μs (0.57%), N = 45, StdDev = 32.256 μs
Min = 810.504 μs, Q1 = 825.768 μs, Median = 840.361 μs, Q3 = 867.700 μs, Max = 928.720 μs
IQR = 41.932 μs, LowerFence = 762.871 μs, UpperFence = 930.597 μs
ConfidenceInterval = [832.439 μs; 866.346 μs] (CI 99.9%), Margin = 16.954 μs (2.00% of Mean)
Skewness = 0.72, Kurtosis = 2.49, MValue = 2
-------------------- Histogram --------------------
[798.601 μs ; 836.280 μs) | @@@@@@@@@@@@@@@@@@@@
[836.280 μs ; 873.991 μs) | @@@@@@@@@@@@@@@@
[873.991 μs ; 901.948 μs) | @@@@@
[901.948 μs ; 931.174 μs) | @@@@
---------------------------------------------------

CollectionsContainsBenchMark.HashSetContainsInt: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 886.194 μs, StdErr = 1.632 μs (0.18%), N = 12, StdDev = 5.652 μs
Min = 877.736 μs, Q1 = 882.284 μs, Median = 884.773 μs, Q3 = 888.297 μs, Max = 897.721 μs
IQR = 6.013 μs, LowerFence = 873.265 μs, UpperFence = 897.315 μs
ConfidenceInterval = [878.954 μs; 893.434 μs] (CI 99.9%), Margin = 7.240 μs (0.82% of Mean)
Skewness = 0.57, Kurtosis = 2.24, MValue = 2
-------------------- Histogram --------------------
[875.487 μs ; 900.962 μs) | @@@@@@@@@@@@
---------------------------------------------------

CollectionsContainsBenchMark.DictContainsPerson: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 2.059 ms, StdErr = 0.010 ms (0.48%), N = 15, StdDev = 0.038 ms
Min = 1.981 ms, Q1 = 2.028 ms, Median = 2.061 ms, Q3 = 2.090 ms, Max = 2.120 ms
IQR = 0.062 ms, LowerFence = 1.935 ms, UpperFence = 2.183 ms
ConfidenceInterval = [2.018 ms; 2.100 ms] (CI 99.9%), Margin = 0.041 ms (2.00% of Mean)
Skewness = -0.26, Kurtosis = 1.96, MValue = 2
-------------------- Histogram --------------------
[1.961 ms ; 2.015 ms) | @
[2.015 ms ; 2.060 ms) | @@@@@@
[2.060 ms ; 2.140 ms) | @@@@@@@@
---------------------------------------------------

CollectionsContainsBenchMark.HashSetContainsPerson: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 2.290 ms, StdErr = 0.028 ms (1.24%), N = 95, StdDev = 0.277 ms
Min = 2.016 ms, Q1 = 2.089 ms, Median = 2.172 ms, Q3 = 2.415 ms, Max = 2.987 ms
IQR = 0.326 ms, LowerFence = 1.600 ms, UpperFence = 2.904 ms
ConfidenceInterval = [2.194 ms; 2.387 ms] (CI 99.9%), Margin = 0.097 ms (4.22% of Mean)
Skewness = 1.23, Kurtosis = 3.43, MValue = 2
-------------------- Histogram --------------------
[1.936 ms ; 2.024 ms) | @
[2.024 ms ; 2.184 ms) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[2.184 ms ; 2.364 ms) | @@@@@@@@@@@@@@@@@@
[2.364 ms ; 2.544 ms) | @@@@@@@@@@@@@
[2.544 ms ; 2.720 ms) | @@@@@
[2.720 ms ; 2.860 ms) | @
[2.860 ms ; 3.019 ms) | @@@@@@@@@
---------------------------------------------------

CollectionsContainsBenchMark.ListContainsInt: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 219.934 ms, StdErr = 1.090 ms (0.50%), N = 17, StdDev = 4.495 ms
Min = 215.011 ms, Q1 = 216.530 ms, Median = 219.468 ms, Q3 = 222.363 ms, Max = 231.695 ms
IQR = 5.833 ms, LowerFence = 207.781 ms, UpperFence = 231.113 ms
ConfidenceInterval = [215.556 ms; 224.311 ms] (CI 99.9%), Margin = 4.377 ms (1.99% of Mean)
Skewness = 0.92, Kurtosis = 3.24, MValue = 2
-------------------- Histogram --------------------
[214.954 ms ; 219.543 ms) | @@@@@@@@@@
[219.543 ms ; 224.950 ms) | @@@@@@
[224.950 ms ; 233.990 ms) | @
---------------------------------------------------

CollectionsContainsBenchMark.ListContainsPerson: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 5.666 s, StdErr = 0.032 s (0.56%), N = 43, StdDev = 0.207 s
Min = 5.444 s, Q1 = 5.483 s, Median = 5.597 s, Q3 = 5.785 s, Max = 6.230 s
IQR = 0.302 s, LowerFence = 5.030 s, UpperFence = 6.238 s
ConfidenceInterval = [5.555 s; 5.778 s] (CI 99.9%), Margin = 0.112 s (1.97% of Mean)
Skewness = 0.74, Kurtosis = 2.52, MValue = 2
-------------------- Histogram --------------------
[5.443 s ; 5.598 s) | @@@@@@@@@@@@@@@@@@@@@@
[5.598 s ; 5.786 s) | @@@@@@@@@@@
[5.786 s ; 6.014 s) | @@@@@@@@
[6.014 s ; 6.135 s) | @
[6.135 s ; 6.308 s) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.1, OS=Windows 10.0.18363.1500 (1909/November2018Update/19H2)
Intel Core i7-8850H CPU 2.60GHz (Coffee Lake), 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=5.0.202
  [Host]     : .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT
  DefaultJob : .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT


|                Method |           Mean |         Error |        StdDev |         Median |  Ratio | RatioSD | Rank |    Gen 0 | Gen 1 | Gen 2 | Allocated |
|---------------------- |---------------:|--------------:|--------------:|---------------:|-------:|--------:|-----:|---------:|------:|------:|----------:|
|       DictContainsInt |       849.4 μs |      16.95 μs |      32.26 μs |       840.4 μs |  0.004 |    0.00 |    1 |        - |     - |     - |      96 B |
|    HashSetContainsInt |       886.2 μs |       7.24 μs |       5.65 μs |       884.8 μs |  0.004 |    0.00 |    2 |        - |     - |     - |      96 B |
|    DictContainsPerson |     2,058.7 μs |      41.12 μs |      38.47 μs |     2,060.6 μs |  0.009 |    0.00 |    3 | 132.8125 |     - |     - |  640104 B |
| HashSetContainsPerson |     2,290.2 μs |      96.69 μs |     277.41 μs |     2,171.7 μs |  0.010 |    0.00 |    4 | 132.8125 |     - |     - |  640104 B |
|       ListContainsInt |   219,933.7 μs |   4,377.32 μs |   4,495.19 μs |   219,467.9 μs |  1.000 |    0.00 |    5 |        - |     - |     - |     731 B |
|    ListContainsPerson | 5,666,311.0 μs | 111,757.54 μs | 207,149.76 μs | 5,596,830.9 μs | 26.559 |    0.51 |    6 |        - |     - |     - |  640104 B |

// * Hints *
Outliers
  CollectionsContainsBenchMark.DictContainsInt: Default       -> 1 outlier  was  removed (1.03 ms)
  CollectionsContainsBenchMark.HashSetContainsInt: Default    -> 3 outliers were removed (918.99 μs..982.77 μs)
  CollectionsContainsBenchMark.DictContainsPerson: Default    -> 1 outlier  was  removed (2.22 ms)
  CollectionsContainsBenchMark.HashSetContainsPerson: Default -> 5 outliers were removed (3.09 ms..3.34 ms)
  CollectionsContainsBenchMark.ListContainsInt: Default       -> 2 outliers were removed (236.19 ms, 327.30 ms)
  CollectionsContainsBenchMark.ListContainsPerson: Default    -> 1 outlier  was  removed (6.68 s)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Median    : Value separating the higher half of all measurements (50th percentile)
  Ratio     : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD   : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Rank      : Relative position of current benchmark mean among all benchmarks (Arabic style)
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 μs      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:08:19 (499.81 sec), executed benchmarks: 6

Global total time: 00:08:24 (504.06 sec), executed benchmarks: 6
// * Artifacts cleanup *
